business_id,compliment_count,date,text,user_id
QdER5KjucCVtOXdU1g7kpA,0,2012-05-28 20:42:11,They have Trinidadian pepper sauce!,7Z3QZnc9CFRH_bPRGN-Oiw
TFy1mR2ip4QTdKFq9JfV1A,0,2015-05-27 01:09:02,This place is actually open until 10 pm not 9.,TKhIqy7LgMYSwE2mah7lGA
THSP3XyEjOgqpXcqwJoCyQ,0,2012-01-22 04:08:22,Chinese new year specials now!,ecULlcUqzzA2t3uA5pBgDA
2HMf3ewAeMaeDsadJuL8DQ,0,2012-04-16 22:34:15,$6.00 for a bottle of Miller Lite!,sM781rnn1Lvh_WzsPnuvPg
Grm5MjbqWVQhHlzmgZci6w,0,2015-01-27 19:30:06,Located right next to Meijer.,lvrLf7yb4QD9JIKdIXaFTQ
miuCbpDx1YphwfHwgaYoPA,0,2014-01-04 00:53:24,"Veal Marsala was very good, but the Risotto (shrimp, pancetta, fennel, and mushrooms) was INCREDIBLE.",g5goCz8ijIiicgVGUQ7t3g
-kGUmgyeYcNDcuEr4FoVeA,0,2013-08-17 00:44:21,Yummy vegan pizza.,fSR8LJJ0Aa3w8HoaGyXYCA
vh6YOciEM3M4zi2FGp-b5Q,0,2014-09-10 23:03:27,They're really rockin' the 80s new wave right now!,KXX_KFF_TS2cKrg2_2RfSA
aM3gFY8Eq2KJuvNBlGPJEA,0,2013-12-27 20:08:06,OMG! the band they have here today (12/27 @ 2pm) is SO LOUD! My ears are still ringing & they stopped playing like 5 minutes ago! Crazy! :-/,wM7G2F5HKi62yvO-HM51zQ
CQgupIpIbkyiVLUEcMIRCA,0,2017-07-01 15:08:50,Have a donut (or two) and enjoy a scoop of Bassett's ice cream (in the same store),EhoM-dr2R3KwwUB0pHh_qQ
T_HJvjWYGBtZWmRPzNJeBw,0,2012-07-27 23:20:17,"Go to this bar and have Sarah take care of you she is wonderful, skip the lobby bar Courtney and the crew are not outgoing and they ignore you.",4MkXWIup5bxUOn9prdtDEQ
nn5tvvgFtnoyCocACvXmJQ,0,2010-12-05 19:31:47,Amazing Brunch!!!,XTraoWA-NVwt2KLd8rdfOg
YCFt3jhEJIHaXaKDOi8fYg,0,2013-02-20 19:20:28,"In a hurry? This is not your post office. Every time I come here, there is at least a 20 min wait",Lt6lTTeawQInm5k1atTumA
SyfxVPzO-ttAUxJKAfi8vQ,0,2011-05-12 22:44:23,Open knit night!,k9Mvnw4aglONCaS5cBKQnw
M4Y-JXjceA5lDMg90wCo4A,0,2017-11-17 23:36:12,Ask for Dee. Dude is an all-star.,VL12EhEdT4OWqGq0nIqkzw
ERuy9x26QrzqVwP1oFSObQ,0,2015-10-12 04:09:35,"Perhaps the best rice and beans in town. The beans come in an edible chip cup like at Los Agaves, but are much richer and tastier. Try eating the cup with the beans!",lVlb5R_bjelkWi1N5YWUIg
0dnFshXDUsRTjb8G_D-hRQ,0,2015-09-25 20:38:13,This was the funniest oil change I have had :) thanks champ & Rico!,3e613yg9WsOZHWs562jXjA
ol6ATB97MdIuhm6yAGOeMQ,0,2013-12-01 20:30:04,Go for the matcha!,n_DKVgXLlNPXJ3D9dxngvQ
dPpHumLoB1GJQh0vpN3tNg,0,2009-08-10 12:16:27,They checked out a used car I was looking at for free. ,5S1chXV6YXXcvBXF1oRoNA
O7adYE4pVfqY02Lh6ywEpA,0,2011-07-28 00:13:01,Yay! They have a check in offer!,GJv1yf_IhUZqpDjFr86DmA
W-RVZSGas8B26O-kx5MD3A,0,2013-12-14 02:55:38,"Always sit at sushi bar and only had the sushi, always awesome!",pqAoLjsfM_o6bVv5aAM-KA
hJTwBhYBTkiHaDMml_v_sw,0,2016-08-03 20:00:05,"The food was good, staff was friendly but the entire back part of the dining room smelled like a dirty bathroom. Thought maybe it was just me but several other patrons commented on the smell.",gYhKVVPjbfOq8V2wvQ_ncA
YSgcojsb2kWHXNLWaGCuBA,0,2013-11-27 18:24:14,Make a reservation. If can get buy!,C3Hpsx_eDfeSmxEc1HBzpA
Xvc847Q5v-K21gb-wL56Rg,0,2012-05-19 00:05:05,Great service and pretty belly dancer!,REmj73mVB8Vq-xgQr72ZZg
now2TRoUla_5u_tmH4HGig,0,2015-09-03 23:39:08,The waitress we had understands vegetarian needs. Sit outside. The soup can feed a small army just a heads up,SehQnCkMkBqR1ta3uZxKHg
cOXc8c85Ms6dMEAJazLXHQ,0,2012-10-15 21:24:16,Gets more crowded as the week goes by.,-w4xcWTnVtMQcErgAyT4zg
Qo14LZITJ4fIhSdqOVsm6w,0,2015-09-14 17:02:56,Great hamburgers!!! Exciting atmosphere - we actually went twice on this trip.,XCE45dcCJwBYFjTJ5ACU_g
V_jy9Aemc3kjznqhbsu_Dg,0,2012-10-20 18:24:17,Troegs java head stout with a breakfast burrito.,su-GHNo3oR2YJCoMDhe5Hg
tueMs7OxNEGKMYPOOgXX4g,0,2012-07-22 16:39:54,"Undoubtedly (& self-proclaimed) ""the world's safest beach."" Just watch out for the tar; some oil and a paper towel will take it right off.",emkgr9xghy66fU58fwnRgQ
hDOx4ltBlXmGdR3b4RRGeQ,0,2011-04-15 17:48:55,Threading offered,lAjldaKYbyAJDTXq8gmOTg
9b-LZWsj75mmfMYuChXDkg,0,2012-10-11 13:49:18,Parking is now complimentary! No more $5 charge.,the52iBr5PCJahoGPITZBw
MbKhuO-4uYPc0NRZDRWoew,0,2010-01-21 00:12:53,Guacamole burrito,WDrVbBxsNZt-0ytEyUAaBg
b_aa5heHW9jG8gbAxTqo_g,0,2011-07-31 14:05:47,As oasis of class & great service. A fabulous resort!,TIewufNH8H0yz4Y-3_qRHQ
fbHvGCFs_tGwKdv20-p_wA,0,2013-02-25 01:49:32,"Off the beaten path, but open til 10 even on Sundays.",fWmKFCf6QUJ-6GByXsN-Eg
PY9GRfzr4nTZeINf346QOw,0,2013-06-02 17:25:59,The spa is outstanding! Very beautiful and immaculate!,JUR94o7gvS382zEzVizkHQ
soNYYxlzBldoIQ5RP0A4dA,0,2013-12-02 01:34:44,Great handmade jewelry.  Sarah will help customize the necklace lengths for you too. Love it!,L4KX7XLukcdUA1rdpm9-Sg
OYCMbxOnPRTfyDKIhnIV2A,0,2013-12-17 18:53:39,Smash fries the best fries ever.,CQ5DfMSN37gsjkk0nqbQEQ
ZB61gANpKABguPC7kG6bzA,0,2016-01-12 22:52:10,Great margaritas!!!,0V9kMR2AGljsoMQR_JgpZQ
9xPOQKtIDVaI_fN3ns35LA,0,2016-11-16 16:54:36,I asked if they had a side salad option.  She belly laughed.  Don't ask for that hahah,mBTMzDgBNGxRiQbCFwZBPw
-Or44IdY51Ukd618kikmtA,0,2016-01-22 20:10:37,"Good donuts, juicy chicken, and real friendly staff.",1R7aepKjkARInsWdHRDJuw
oqbhVgliVJH-iRa3AnD-3A,0,2011-08-12 22:32:10,Lattes here are very good!,xU4GbT4VKMpyOxNJAuP3hQ
1ThRaC2Y3hXxqgA4VsSO3g,0,2012-10-07 18:18:34,Castleton has a much better selection...,21TBXrUyPdyrC57TMA4ZbA
HjLYCBxJti8V-hsP_yVZ3w,0,2016-04-21 23:06:52,Poor service,UmEwt8G8ApVV763eGd_0qw
2VPX222bhizLlWZrLQL3PQ,0,2013-08-17 07:08:08,"No orange, no vodka = surprise drink. Yum.",uVtkixXCP7LXRpC1EedGpA
nHuB7fg6XbH9v1aLnlf0Zg,0,2010-12-28 21:21:41,Mama's Lasagna... Magnifico ;-),LhfQ_oQZc4XJvthM5ueoJQ
9o55tW2eCwxRvwWVQSzj5g,0,2015-02-05 21:22:55,"Thai Samosas, Drunken Noodles and Pad Thai are amazing. Get the deviled eggs whenever they are on the specials.",Rq0vsZxNpLnkWqjc7ACzrw
uTqmZj3IVvdXD99r3-kJxA,0,2013-02-09 20:23:00,Last weekend to catch the neon sign exhibit. It's very cool,a6E2vlWZtyoOjVyY65ILVw
pvu1FS0_h5vrjfPV_vrBAQ,0,2013-02-09 22:21:37,"Great grub, friendly service and cold drinks.",1pZGKh8CfMoExG68dhKbsA
NIpZBy1O1JFj9x2bcErZlQ,0,2011-10-09 03:19:57,"Rugby World Cup
South Africa vs Australia
New Zealand vs Argentina",1HM81n6n4iPIFU5d2Lokhw
n0USDLjWsgeb_rpNT3xtvQ,0,2015-09-16 02:45:40,I ordered BBQ chicken there.  It was great taste. Really recommendation for it,_qUMAh4Jug45aI0Sj0iDfw
0F9JFISZW9ErjOrqK-mnIw,0,2011-07-30 18:08:48,Homemade style icecream with inventive and exceptionally tasty flavors.  Sorbet as well.  Even have Lactaid! Can't decide? Trailer Trash!,3L38ANdK969R4QpRVoJqtw
M2h3vq8WeSiQAmyJtrPvbQ,0,2013-05-18 02:57:21,"The food is amazing... Bottomless glass of wine!!!
Highly recommend...  A must do !",L0yOEjeMtAwJwm1LXhxAYA
U2hkeMI-q4cS35QolJYN0A,0,2010-08-24 16:08:07,They don't take reservations here so come early or send a scout. Best sushi in SB!,xrDkmNTEKn9b-T9st9a93w
RrmvIZlHhtXOA-ZGAyLWHA,0,2013-09-01 18:52:20,Come hungry!,Qh_Guzb9rT2MUZLVPYIcgA
117cztVQvB0ujB7u_wsnqw,0,2016-05-01 15:10:47,Get the lobster roll!,l4DA0dZj8__wkFee0MNIyQ
SCjUeZfjafJ88fWWQjRh2w,0,2012-01-05 00:35:18,Ask for the super spicy habanero relish on the side!,SkYIKEIQfEo65_xHNM114w
5ZXmpIVqjGB9cqEUDJ7Reg,0,2011-07-17 01:12:01,Indiana craft beer week!,QaCbRxUMAcTJl5YwA6inDA
b_WMjlfeTkDSNAmo_kMJ2w,0,2013-02-20 15:42:07,Bring cash!  Or you will have to go find an ATM late at night which we did down the street at chevron I think...,_Yd3QXQsFKok39spd2ft4A
tRrwvG_26qqzMlNIYyz-TQ,0,2013-11-30 21:09:59,Get a flight while you're here,TWDHHv7fZZvD78dGwNz2UQ
ipZ7neK1bjBAUrCqyCvB_Q,0,2010-12-18 21:09:01,Shopping getaway office hours!,KDewJBJknfWvQyHHFNbfdg
-qNVtEd8Z9MtCfC5dii6nQ,0,2016-12-03 18:48:29,"Great food, great atmosphere, great service!",GR2t7imW-eD_k7k7FlcC5A
pOVZpOaeIsF2ANWIuhxZNA,0,2017-02-12 18:18:55,The earlier the better. They are open on Sunday's,uaYajVEqrZNFQUonfmukAQ
pw1WZapMHXQdrU1uB9X50g,0,2011-04-12 21:28:59,They have kumquats!!! :D,Ii4fgwfnyv9l8S_7p-nkkA
fYSaoJMOj7-r4XWEuYjRxw,0,2015-01-24 06:52:15,Dinner last nite for restaurant week 1-22-15.. Steak was a little under seasoned,cAupjU9hcVt_zSDbPy7VYA
jS3affmkXWrBnidXA-DIfQ,0,2018-01-26 23:42:19,Everything about Butcher Bar is perfect,W6IA2YZo39ipXVWnL4FLAA
tW85sx5fr8-gCTCOi0c9Pg,0,2010-12-08 02:56:53,Yelp holiday party! Buy local :),F8aIrswXr4zFwtPH36w1sA
nYsNsyIppe_DTueBha1x9A,0,2012-03-15 00:05:27,"I ate a Fish taco, and Shrimp taco and had a white Sangria to wash it all down. Oh so good!",C0aL4tgH7g8DpCJS4FmogQ
eBrjs8r9JXwv99dRvAAQFQ,0,2012-03-24 00:08:08,Parking sucks!,DgmAhT4MwtS_aywueKbo3A
5ZXmpIVqjGB9cqEUDJ7Reg,0,2011-12-31 01:30:49,Triple Karmelit is no longer on draft,PMSyhSJw2koD-qgA35U-xw
xKmfYXFFpoWcWcmABxmpuw,0,2012-01-10 22:41:40,Back for the second time today to visit my totalled car. If you plan on scrapping yours out be sure to bring the title.,ikWD8meznb14w9yNie3bwQ
AixPbZxJkgRyjxVqrpPAmw,0,2012-10-21 13:54:03,"Don't be afraid if there's a wait...stick around, enjoy their lobby bar, have a Peroni, and prepare for an awesome meal!",EpJ7t6PL6aEXvkvTiftjtw
7Qkj7_DBptnXGHAG8Qg4cw,0,2017-03-19 23:19:39,Great food and superb service! Highly recommend!,qUB8egUMj-CXgiZJNHth4A
a-d3NorgIbUOn67fd1L0TQ,0,2011-04-12 00:01:17,"Learned the hard way, closed on Mondays.",VnxrTDrsXBHsp1wBuwWNKQ
HhR2Lw4DxN_XKQZHG_TImQ,0,2012-01-01 03:40:06,Service and meal wait time is extremely slow and they aren't overly busy.,A0Tkq4VV8dD6t8NbBxvBPA
Cn2G_7K55DECmGbyZz-6RQ,0,2013-12-06 00:38:37,Fill the troff lol,rUOOX9hBxHK7i4T561Bntw
-A10ZTqT4X49cneKlxXTcw,0,2014-03-18 20:23:50,Friendly service,qDeAi4SFFClvtXyG0vSD4w
muxda1cSVtplETqTfYVgZA,0,2011-10-01 01:32:08,Great hamburger!,X_Tad4Ahz8USsonLu-YfHw
H7XDiKMUTh4qmB4I3U8A8A,0,2013-02-13 16:51:21,Best place to get fresh,YK5uP41VXOOay8OikiMiiQ
Bg572F2ggIFwTu-lvXt9Xw,0,2016-06-07 17:46:21,"Parking during lunch time is tricky, yet well worth the effort",ceFHavITrot4UAW5DG54tA
DF_cgKLV_YMDkBaNlE0XoQ,0,2010-11-24 15:30:52,Half-priced lattes today and Friday! Just mention it when you order.,Junst7f3T3b0IfGgwavzKA
-EHrU_DwtX2Jv4NbAMppTA,0,2014-09-03 17:03:21,"Do not come here for a QUICK lunch. 25 minutes for my order to come out, fine for dinner unacceptable for lunch.",Sb-ilkkBbvc2JE9DVTfuUQ
eN-Zrz1orLoqIb7D6mUMbg,0,2013-12-01 23:55:58,Great pizza anytime!! This place is also solar powered.,cMzSD2gDb-vkBnu8xNcW5g
taccHsis2C8LoFNE77gYmQ,0,2013-02-07 16:41:59,Lawyer,l_5iaa0MREofT7KIZIH4ug
KQHqDPUaAd4412_6vbRk0g,0,2011-07-26 16:37:26,Ask for your pita toasted well done. Yum,jjHZxlSWU6hh66U9_LUB_A
RbZioknGd6gcVWp67Mujgw,0,2015-02-11 21:57:01,Nightmare! Two windows open only? Seriously?!?,iY262MNxieewhtFInDY4Rg
yI-ahfduU45_bZa3ZgEx4w,0,2016-04-17 02:36:55,Best pizza in Irvington!! We get the bread sticks as a meal they are so good!!!,hj_5YAnUwc-NyW7jPKNSPw
NthA0RJRkYIjHBtP6GzGtQ,0,2017-07-22 20:54:43,Tomatoes will be in full harvest next week! Bacon!,2-nj1SOp90Q7MAoMM1qwug
CepvOEU3FxgYWMkpzS12mA,0,2013-08-24 02:07:29,The Friday crowd at 7 is pretty heavy. Try to come early because Happy hour ends at 7.,y9C7jOTg0yJqERdY1tketw
xdy61kO_r5p6Zw30dsZ-ng,0,2013-12-05 00:34:09,Yelp event!!!,cynJeGho1spyXikHubXIoQ
0WkPwMoI1HxSP8jicwQOOQ,0,2017-11-21 19:36:28,Wowwwwwwwww. Turkey Ruben was worth every penny of the $13.49,KKe1Qgkcrosa5Vpx49QdKg
nmHzwJMHjY7P3ZKsRkQsYA,0,2014-01-09 15:14:27,Dick's always has a good selection of shoes.,21TBXrUyPdyrC57TMA4ZbA
9IXjieBjg-i4G6vfailfbg,0,2012-03-29 23:20:18,Gasparilla Film Festival!,TAHJEUy3r0K8EKnAugjzeA
RLlOK2fL6xU1sfIPiP2QBw,0,2014-03-20 22:14:19,Amazing fried catfish!  Tender and juicy!,Gj8St4DR2oznoETlfyI91Q
mpwqMltxw7_pJjJELDLoeA,0,2014-06-04 20:58:31,"Very friendly and helpful staff. Great quality. Expensive, but worth it.",T9aisv9FFuEbO9hSgi-efw
gtrPGmkrNO_4Zxv288TO2A,0,2015-01-30 15:41:25,Seriously order the trashed wings,7XCUXcd3Pg0XppvBwO5x7A
WTyPl6Vu2ShfXUo_ZeeJZg,0,2010-12-03 17:54:07,You absolutely must try the crab empanada. It's a can't miss!,rTJ3EecGoQNbfFj7mqjDmw
JDwp5guESWuyng2MSBYEjg,0,2015-06-03 05:30:54,Closed yes. New restaurant coming soon.,lSJAz1la2MngxNqSFSmUsQ
GGgYoWnKOpRQ3S0Yl14uDw,0,2013-06-07 16:57:58,Quite possibly the best grilled cheese I've ever had.,YquwlKFkYJw4jWW3DE80iA
5j9TfW8RrdkpaHlaBwt6bQ,0,2011-12-29 21:06:11,Happy hour?,m63SiTom5meYgkZ_SVfFKQ
YrNtBUOUOYwmRZ_UVwH8iQ,0,2011-05-09 18:10:39,"Eggs ""Rose""",2hMwI_rbESY9-79RWJMx7w
oH6vZBltiuwtjUMLLDmWQg,0,2015-12-31 00:43:35,Still open for a few more days.,JsmxNqjfPN_4RT7CpauUHw
ztEm5S0fkv0-ro9IQi0qSA,0,2015-01-23 00:06:30,They have wine tastings!,eUygSQbJp1ahv9nOlY8YdQ
ZngsxFOi6nobpDSjPigJ9A,0,2013-12-17 00:30:04,Buffalo shrimp are very good,h3KYuVHhr59Q-UFloqhLHg
J4ecRGQ_-c2A2vSNLip6Kw,0,2014-06-27 23:04:58,At Echo Bridge Studio,xGTlAfrM208q533eDriJkg
HRVv9HPqyLz1NhDIRsOAbg,1,2017-03-17 15:03:48,"My friend went there the other day.  Wasn't aware of any pitfalls.  They told him they couldn't process a title transfer because his driver's license had expired.  The purpose is for I.d., yet that ""practicing attorney"" steps in and decides to be the enforcer for the DMV.",WcQ01IBbW0ID01EE7bdH4g
-QI8Qi8XWH3D8y8ethnajA,0,2012-03-27 22:57:05,"Wow! Less than 15 minutes through passport control, baggage, and customs!  Maybe I should ease up on my PHL review!",Zu0XNq8YnVBNFfRXuv727A
Knk5_SDSCx7slFb2rtBgOw,0,2014-06-08 17:17:25,Wonderful place for children. I wish we had something like that in New York.,1zEzFDSNRn2taDpD42zswA
OpeigqfKqHSBv_5pHiy0KQ,0,2012-07-14 19:19:26,Microbrewers Festival!,AoG7mVduUL7qQtjjFbtCOw
llLvHJgkKQNfzgtKf6p3BQ,0,2014-08-27 23:21:33,Every other Monday is amateur comic night,zotktGNVftpcEr3XoSIh7Q
lPOqyX-1xnmzCOUaGk6zdg,0,2017-07-09 03:19:33,Sit outside until the smell of remodeling clears.,_7rN3yAc83pd2GS1Gf64Dw
D3xJicgswiGcwbyZPcksyA,0,2014-08-29 19:13:51,This is my 3rd time here. Love it. I won't go anywhere else. The people are great.,OcRf1YMWK54RlkoZKxL4Yg
MBpl7cTqlJblEj0E8qSS6g,0,2013-05-21 21:06:34,Expect awful customer service. Relish it. Bask in it.,hA0VOMfh6pCEl9ibNhGpzQ
Qk5HvQpVC17MaLlVIiThhw,0,2012-05-18 22:51:41,Happy hour! Best sushi in Tampa bay,lGFROdyJ0U6biMsim-xScA
DuDSt3THo7_jPkad-eZffg,0,2015-08-30 04:25:12,"Done well. Good decor, great service and excellent food! Can't complain. A++

Can't beat 2/$20! One of the better Chilis around.",Mzc0N1IQwWZrrhYGAnl30w
EpREWeEpmR8f1qLHzzF0AA,0,2014-03-21 18:49:07,Delicious beer.,2drCuw0ifP9DNoP6LYUyjQ
MlXH9dWYDFEBbwuGStlfZg,0,2015-09-06 18:05:28,Great food/great price and the best coffee EVER!,OF_3GY_Ys2SEIRrzefYI5Q
qdUx7wxwnT80MkaqGCTfSQ,0,2011-12-31 15:49:54,with Ruby...it's happy here!,njcXFGqIuSp-_joP42MhxA
V_ag_CMF-WhHQ0PFIsxkAA,0,2016-04-28 22:47:39,Call in your order ;-) for the best hot chicken around,7OyKH34RBqTXV4uHrDFyWw
ftCK0qmDE3yj8TT0RQh5rA,0,2015-01-18 03:34:33,Good people working here.,DadXMJ2QiW5gGrXz49w_ag
YCPSELmCiZGB0xuKd558uw,0,2014-09-01 16:08:50,"Sadly, Sugar foot is closed at this location.",SI6FNsl5-8t-izEvSXeLjg
PDpEFp0lCsXtGsUO1WPllA,0,2015-01-24 17:51:00,They are now open for brunch in Saturday's and Sunday!,NTNitC54luCRbsr0w1W9Ew
7lwe7n-Yc-V9E_HfLAeylg,0,2010-12-05 00:43:19,Cozy and friendly feel. Great grub and drinks.,JwulbBFNBMyinY6KAorrDw
nIHCBYGcgBWixinvsFFXvg,0,2018-03-28 17:21:25,"Brownie is good, but very, very sweet",XCRHoUfI2ZE5N108qCxHzQ
StXVyuQrQ6WcRqzvJxfexQ,0,2017-03-10 00:30:26,One of the cleanest locations I've been to.,avdstddy9ZsrhKf2_ppKKA
4bwNtLuiCFvrs_xGOJTsCw,0,2013-12-07 18:07:32,"Good southern type food, the server Sisi was very attentive, awesome service.",zmlt7zUWY1Bi58_2n7UopQ
bZ2mNCf64JlX-_U5eDOcQg,0,2013-08-25 03:51:14,It's not raining!  I could actually sit upstairs if I didn't want food!,EpQLACNDjNkBoisAlWBEyg
jHVotJhyPKOLuO7MVnmbtQ,0,2012-10-19 15:59:32,Awesome Angus Burger!!!,FXW16a1QddonpF-h3NtxPg
r1_IGNuQe7Vs-KrYhMxtxQ,0,2017-09-19 06:35:00,Bring noise cancelling head phones. Their over head music is painfully loud.,YNqvlr8cB2cNO8QWa4aCLA
krQnLL-V7I__Bhm_xyJaWg,0,2014-09-06 21:00:49,The s'more was pretty awesome!,H-rKESQpXVLkupw-mSud9A
0ehETpBtO8_3N0OOIRc-QA,0,2015-08-31 23:30:08,This place is nice.  14 dollars for my haircut. They are nice and friendly. They are good with children.,Ke6m2uYNZEbw44402o2CHA
JwDz-h8-R8lXvgpFQTz3vw,0,2011-07-17 17:27:03,Perfect place to get water & other sundry items on the go. Lots of parking too!,Ye-9S8f2dt41UBfy4lXffA
WnnfNMayJxtPBEHqR9EbrQ,0,2010-11-30 14:32:20,"Come when they are roasting the coffee beans, its a great atmosphere!",0xapSfoASxW3pozvAK_DIQ
VaMpfrdGKivEdtfxUTcErg,0,2012-05-20 16:31:07,Crab bisque is out of this world,Y1dYFoFc6jLbK5VmjfZ-aQ
sXaiyPC1fT6ESl-6t7eSXg,0,2011-07-19 02:01:32,It took 10 minutes to get a pitcher of beer. No apologies and it's slow. Not cool Blueberry Hill.,FsIqRjMinbnicflO6bJg1Q
Ow29cE1wS-_LrfN7jEuDPA,0,2012-06-07 21:12:06,I came in at 1:50pm for lunch and was turned away by one of the owners although their lunch hours advertise being open until 2:30pm. There were other customers dining in restaurant. Strange.,iJQtNnEcrxdpaD132v26nQ
TiA5fpNc-T8QvrxT_EfmPg,0,2010-12-20 22:59:44,Taking lunch a bit late today!,KDewJBJknfWvQyHHFNbfdg
BBNfFf8hSCdP3weXHe6Lyw,0,2015-09-12 16:25:14,Now open all day on Saturday and Sunday so they don't run out as fast!  Check them out.,H2wXdyUkTEpWk9xRg94jqQ
FKgkGKRJYppEGCYuK_DOGg,0,2013-12-21 00:01:42,"Make your own opinion, but the "" spicy Honey garlic"" wings are awful , unless you like tomato ketchup sauce on them . Could not taste or see any honey! So we sent them back. We eat a lot of wings & honey garlic is one of our GOTO flavors.",a8D8jgSWhY44LI1EKU2MhA
CeQtgiR1EuGedqwh1uyLQQ,0,2013-08-16 17:51:58,Bourbon barrel bottled beer coming soon! (Maker's Mark barrels),AHRrG3T1gJpHvtpZ-K0G_g
X-sCb_2Q46W5H2wbXmlK1w,0,2011-10-09 16:36:04,"Pre-made wraps: quick, filling, delicious!",goySBsZ3QJfSaElPIDIzLw
vRle3eQO4T767azL09rFnA,0,2012-03-19 23:39:09,SACN Event,3b_mI9XPvSPxWOPWtFJUkQ
UwwimB6EoAsKJ6BCVBifVw,0,2012-01-04 18:51:28,The place is swank....and very affordable! Try it...today,OIl_ZSc0rDE8iphiAjS-xQ
lsTna6gPZkervJFAogH1Cw,0,2015-08-30 23:19:38,Cheesy and perfect gift store near opry mills mall. We didn't do the museum tour but I did get a $19 shirt with Willie Nelson's face on it and that's really all I need.,CMO04SMgjqiI_kF3FrswTg
MK0OMY_u9unl8xSqjPLtMw,0,2014-03-17 19:30:57,Great place!,86Mv16c6S9NFMEWgj_0qsg
cjIbKTknnvvw8E7FO6SCzw,0,2010-03-31 19:52:12,2nd floor courtyard on a sunny day is a perfect place to read or write!,qc3DJxkOfxKH6zcVlAPofA
VhUpDnabUXlXXdobcuyctw,0,2011-04-28 18:33:25,Typical shopping center pizza place.  Don't expect too much and you won't be disappointed.,dcmpcl8jGhkBiTenXRxg0Q
rZlmMVYGaf1q6q0KoJh31Q,0,2012-03-18 15:31:50,Dios mio ma,y_PMpgAxTWUIYAmzfFc6VA
wG7L9GFtFD5cu8y_P-z5pg,0,2017-06-23 02:45:11,"Skip the line and drop off your packages (prepaid postage only) on the counter next to the postal employees on the right hand side of the counter. At first I was worried that my packages might never get checked in, but I have yet to have any package not arrive!",-f-WbCGOmScMVk7lLstdhA
cKSGrUPLEMTcA8oiIDn_RA,0,2012-08-15 15:41:43,I will attempt to become a resident.,lP_cx94U8stOuQ8HrGecdQ
C4mWzmxdWDtYR0tFRVGOPA,0,2012-05-24 15:47:23,Cute and Quaint..,8ynZEW4coGpglgWaTI5kiw
vP_Rkh68ohANnCL-nXED6Q,0,2015-05-16 03:53:23,Fun atmosphere! Love the food!!,Z0pPx5DfmYgQIKGu5aSa_A
jAabqRopleTaCnX-XDG0CA,0,2015-05-18 18:31:26,"Came here hoping they would have frozen yogurt (I'm lactose intolerant) - no such luck. They DO have sherbet though, so I got a scoop in a cone.",cIkvojFaHDGr-cq_l4sARA
PHaAnZO3jkJeVaekf2zT4A,0,2014-03-29 00:33:17,The macaroni and cheese is mostly cheese and no macaroni. A hot velvetta sundae.,KzA-4Sofs55COIgb1rIKqw
oA1D5XHC8q-lEfa00dEu5w,0,2011-10-03 01:32:22,Great spot for the game!,8sSu2zx6fK5nCSUrOiYUSQ
EBonJ5tjkxBEUezwosVlLg,0,2012-05-21 21:30:40,Cash only!,GJv1yf_IhUZqpDjFr86DmA
pmVvOnrnC8LgUgStdAljeA,0,2014-04-16 21:55:04,"Awesome trendy fashion possibly not extremely durable, but comparable to other stores w same fashion. Plus, women's, men's, and children's clothing & seasonal items.",Zsdee1KEpMwjg5cqx-VWrQ
6NFKMheqAVk9Sa2hqssAMw,0,2012-03-16 17:57:18,"Having a Guacamoli Bacon Burger, YUM!",xxVRQ5nTWSSxlfNb0RiGzA
w3giBYDmPWWnsNq5Sr2KQA,0,2012-07-26 21:22:27,Wine tastings for happy hour,sFqImuZBqT43URa3kMcC4w
a7JYMycBoDcjwDSNS-DG3A,0,2018-01-13 19:05:56,Get 20 percent off peak plus membership w Yelp checkin !,sraTrYU-7q_bQ0TxQrLJvQ
QCPUoVbzkTAu1gkCrZlPaQ,0,2016-08-19 21:30:56,Hole in the wall with lots of character,_CyyodbJIIqjJh0F8IzgHw
Mgr1oKqGdPobbc-p6jG94A,0,2017-03-19 14:15:20,The buffalo cauliflower appetizer is so worth getting. Don't worry the buffalo and ranch is on the side,MMrhXC_dGJH_o-Xk0uZODQ
lKlo4YWw1zrtbcxn3XA65w,0,2011-12-31 20:34:01,Fake meat is PHENOMENAL! Best I have ever had.,tUVprgEsy_yIdq7nt2JtlQ
PNRi6tvJN989IuGqpydE4A,0,2015-05-20 03:33:09,Wi-Fi password: bavacation15 (all lowercase),UwNRwZ55zIScGZK2h_GAbw
5l6TyDECGI2DooPIdpDL5A,0,2014-06-15 16:38:16,Fastest gas pumps EVAH!,__QLyY_W06q10ZfBQg7Dcg
4exUUjiai_gE1_fbAmevew,0,2013-12-20 00:34:06,Not impressed but hopefully it's just growing pains and they will get better...,aaa1XEOoap_OznFVnkbwTA
OuLT0Em6xoWe08SQSdrbKw,0,2011-10-10 17:35:36,Go for the Cuban. Stay for the black beans,1wznt1BOXSQBuJnQcLHLiw
bgxDswHIdFP0Go0pNfyAAw,0,2011-10-03 21:21:50,Salmon platter....yeah boy!,EgzZHrUo6M4oYRjEupctzw
cOoTIQ0RcudE1R5aRVZzdw,0,2013-02-11 17:52:18,So fresh. So nice. Just pull off that freeway and take a break.,3XzhO2aJdvVtYhKOCJsPrg
